epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
537,80925,0.85309,1.91539,0.82914,1.0278,0.73717,0.63667,0.69803,0.53287,0.73051,0.61722,0.66831,0.44205,0.87841,1.92935,0.8157,1.06174,0.001156,0.001156,0.001156
538,81762.9,0.84917,1.91967,0.83029,1.02708,0.74001,0.63438,0.69822,0.533,0.7322,0.61524,0.66885,0.44245,0.87802,1.9292,0.81505,1.06145,0.0011395,0.0011395,0.0011395
539,82598.7,0.84434,1.90957,0.82196,1.0254,0.73711,0.63534,0.69857,0.53303,0.73246,0.61612,0.66913,0.44259,0.87825,1.92819,0.8148,1.06146,0.001123,0.001123,0.001123
540,83416.6,0.84909,1.91556,0.82514,1.02437,0.73557,0.63641,0.69839,0.53309,0.73238,0.61753,0.66941,0.44255,0.87828,1.92802,0.81471,1.06139,0.0011065,0.0011065,0.0011065
541,84250.8,0.85161,1.91644,0.82849,1.02643,0.73349,0.63873,0.69851,0.53331,0.73534,0.61563,0.66957,0.44273,0.87787,1.92794,0.81433,1.06091,0.00109,0.00109,0.00109
542,85080.1,0.84611,1.91087,0.82677,1.02415,0.73478,0.63952,0.69831,0.53381,0.73267,0.61882,0.66979,0.44299,0.87771,1.9286,0.81421,1.0607,0.0010735,0.0010735,0.0010735
543,85899.6,0.84642,1.90965,0.82271,1.02578,0.73799,0.64107,0.69886,0.534,0.73293,0.62034,0.66999,0.4434,0.87769,1.92848,0.81374,1.06053,0.001057,0.001057,0.001057
544,86736.7,0.84286,1.90314,0.82121,1.0233,0.73878,0.6397,0.69967,0.5343,0.73349,0.62007,0.67073,0.44396,0.87753,1.92774,0.81356,1.06016,0.0010405,0.0010405,0.0010405
545,87567,0.84288,1.90256,0.81729,1.02284,0.73972,0.63985,0.70031,0.53452,0.73931,0.61841,0.67119,0.44385,0.8774,1.92738,0.8135,1.05986,0.001024,0.001024,0.001024
546,88400.7,0.83745,1.89561,0.81267,1.0192,0.73794,0.64196,0.7009,0.53494,0.73549,0.6187,0.67101,0.44404,0.87713,1.92693,0.81311,1.05931,0.0010075,0.0010075,0.0010075
547,89233.1,0.84162,1.89535,0.81148,1.02194,0.73822,0.64061,0.70079,0.53524,0.73772,0.61825,0.67129,0.4445,0.87696,1.92754,0.81284,1.05899,0.000991,0.000991,0.000991
548,90061.9,0.84334,1.89362,0.81108,1.02158,0.74565,0.63773,0.70074,0.53523,0.73821,0.61835,0.67104,0.44426,0.87674,1.92758,0.81239,1.05903,0.0009745,0.0009745,0.0009745
549,90885.7,0.8391,1.88349,0.81048,1.02184,0.74657,0.63765,0.70077,0.53539,0.73855,0.61836,0.67063,0.4442,0.87641,1.92688,0.81173,1.05894,0.000958,0.000958,0.000958
550,91709.7,0.84026,1.89284,0.81136,1.02108,0.73937,0.6423,0.70091,0.53545,0.73345,0.62243,0.67113,0.44447,0.87611,1.92635,0.81198,1.05871,0.0009415,0.0009415,0.0009415
551,92529,0.83776,1.88813,0.8098,1.01861,0.74347,0.63916,0.70114,0.53556,0.73476,0.62097,0.67081,0.44429,0.876,1.92626,0.81153,1.0585,0.000925,0.000925,0.000925
552,93365.7,0.84306,1.89641,0.81095,1.02395,0.74314,0.63833,0.70111,0.5355,0.73623,0.61963,0.67114,0.44431,0.87609,1.92644,0.81102,1.05881,0.0009085,0.0009085,0.0009085
553,94200.8,0.83843,1.88196,0.80388,1.02083,0.74106,0.63995,0.70119,0.53527,0.73624,0.61943,0.67155,0.44449,0.87579,1.92707,0.81115,1.05872,0.000892,0.000892,0.000892
554,95035.7,0.83352,1.86658,0.79721,1.01888,0.73839,0.63981,0.70094,0.53565,0.73333,0.61872,0.67084,0.44472,0.87545,1.92699,0.81067,1.05854,0.0008755,0.0008755,0.0008755
555,95862.5,0.83391,1.87892,0.79953,1.01775,0.73776,0.63993,0.70137,0.53592,0.73323,0.61774,0.67054,0.44459,0.87519,1.92764,0.81058,1.05824,0.000859,0.000859,0.000859
556,96700,0.83525,1.87382,0.80059,1.0169,0.73406,0.64068,0.70094,0.53579,0.73737,0.61501,0.67041,0.44466,0.87511,1.927,0.8108,1.05776,0.0008425,0.0008425,0.0008425
557,97535.3,0.83181,1.86464,0.79641,1.01748,0.73187,0.64293,0.70129,0.53616,0.72883,0.62174,0.67091,0.44449,0.87498,1.92736,0.81034,1.05769,0.000826,0.000826,0.000826
558,98358.5,0.82862,1.86157,0.79217,1.015,0.73481,0.64011,0.70133,0.53629,0.72432,0.6234,0.67112,0.44475,0.87454,1.92675,0.81019,1.0571,0.0008095,0.0008095,0.0008095
559,99196.3,0.83209,1.86413,0.79241,1.01668,0.73434,0.64227,0.70148,0.5363,0.72611,0.62353,0.67137,0.44501,0.87433,1.92601,0.81029,1.05679,0.000793,0.000793,0.000793
560,100034,0.83,1.86533,0.78988,1.01522,0.73852,0.63964,0.70156,0.53635,0.7373,0.61733,0.67157,0.44527,0.87396,1.92591,0.81026,1.05677,0.0007765,0.0007765,0.0007765
561,100871,0.83293,1.86963,0.78694,1.01554,0.74205,0.63836,0.70181,0.53637,0.74085,0.6153,0.67161,0.44492,0.87378,1.92565,0.80992,1.05664,0.00076,0.00076,0.00076
562,101707,0.83171,1.86424,0.78923,1.01655,0.73816,0.64076,0.70172,0.53657,0.74367,0.6157,0.67167,0.44509,0.87368,1.92541,0.80992,1.05637,0.0007435,0.0007435,0.0007435
563,102543,0.82533,1.86588,0.78607,1.01311,0.74166,0.63998,0.70177,0.5367,0.74452,0.61657,0.67208,0.4449,0.87371,1.92457,0.80968,1.05609,0.000727,0.000727,0.000727
564,103379,0.82664,1.85416,0.78234,1.01488,0.74858,0.64115,0.70247,0.53687,0.74257,0.61726,0.6718,0.4448,0.87374,1.92515,0.80991,1.05635,0.0007105,0.0007105,0.0007105
565,104215,0.8275,1.85403,0.78561,1.01432,0.74307,0.64535,0.70282,0.53773,0.74375,0.62118,0.67271,0.44542,0.8738,1.92507,0.80962,1.05655,0.000694,0.000694,0.000694
566,105050,0.82702,1.84836,0.7819,1.01341,0.74717,0.64249,0.70194,0.53751,0.74072,0.62316,0.67297,0.44543,0.87388,1.92495,0.80951,1.05648,0.0006775,0.0006775,0.0006775
567,105871,0.82519,1.85424,0.77614,1.01245,0.75099,0.63966,0.70225,0.53751,0.74296,0.62177,0.67304,0.44566,0.87379,1.92459,0.80957,1.05613,0.000661,0.000661,0.000661
568,106692,0.8203,1.83849,0.77387,1.01002,0.75009,0.63963,0.70207,0.53726,0.741,0.62215,0.6726,0.44537,0.87339,1.92459,0.80953,1.05574,0.0006445,0.0006445,0.0006445
569,107528,0.81961,1.84109,0.77312,1.00893,0.7473,0.64007,0.70191,0.53741,0.73946,0.62214,0.67236,0.44532,0.87343,1.92511,0.80936,1.05555,0.000628,0.000628,0.000628
570,108365,0.81856,1.83355,0.76833,1.00921,0.74878,0.63957,0.70174,0.5373,0.74067,0.62207,0.67248,0.4456,0.87335,1.92553,0.80922,1.05533,0.0006115,0.0006115,0.0006115
571,109205,0.81813,1.83082,0.7637,1.00679,0.74771,0.63996,0.70195,0.53764,0.74211,0.6209,0.67298,0.44574,0.87254,1.92531,0.809,1.05452,0.000595,0.000595,0.000595
572,110041,0.81786,1.83133,0.76314,1.01047,0.74788,0.63983,0.70218,0.53807,0.74029,0.62184,0.67357,0.44575,0.87219,1.92551,0.80874,1.05432,0.0005785,0.0005785,0.0005785
573,110875,0.81856,1.82968,0.76421,1.00907,0.74696,0.6398,0.70244,0.53801,0.74227,0.62086,0.67408,0.44606,0.87174,1.92606,0.80843,1.05377,0.000562,0.000562,0.000562
574,111712,0.81558,1.82534,0.76111,1.00548,0.74443,0.64124,0.70293,0.53842,0.74077,0.622,0.67527,0.44629,0.87206,1.92549,0.80854,1.05353,0.0005455,0.0005455,0.0005455
575,112549,0.81978,1.8295,0.76404,1.00885,0.74962,0.63962,0.70322,0.53856,0.74294,0.62145,0.67543,0.44611,0.87174,1.92639,0.80833,1.0533,0.000529,0.000529,0.000529
576,113382,0.81665,1.82479,0.76172,1.00997,0.74781,0.64069,0.70359,0.53897,0.74365,0.62192,0.67521,0.44622,0.87186,1.92639,0.80788,1.05343,0.0005125,0.0005125,0.0005125
577,114215,0.81398,1.81453,0.75538,1.00673,0.74453,0.64176,0.70327,0.53884,0.74324,0.62209,0.67502,0.44641,0.87201,1.92664,0.80787,1.05354,0.000496,0.000496,0.000496
578,115051,0.81405,1.8166,0.75325,1.00534,0.74552,0.64236,0.70354,0.53965,0.73942,0.62423,0.67553,0.44632,0.87199,1.92758,0.80744,1.05349,0.0004795,0.0004795,0.0004795
579,115886,0.80963,1.809,0.75355,1.00609,0.74322,0.64293,0.70299,0.53925,0.74549,0.61943,0.67526,0.44641,0.87227,1.92775,0.80733,1.05341,0.000463,0.000463,0.000463
580,116724,0.8103,1.80805,0.75156,1.00585,0.75018,0.64052,0.70308,0.53912,0.74653,0.61921,0.67471,0.44623,0.87218,1.92802,0.80728,1.0533,0.0004465,0.0004465,0.0004465
581,117555,0.81044,1.80275,0.7483,1.0041,0.75229,0.63744,0.70308,0.53908,0.74473,0.6201,0.67466,0.4465,0.87226,1.92853,0.80739,1.05332,0.00043,0.00043,0.00043
582,118390,0.80553,1.7977,0.7473,1.00455,0.74863,0.63943,0.70294,0.53939,0.7445,0.62122,0.67473,0.44651,0.87244,1.92852,0.807,1.0535,0.0004135,0.0004135,0.0004135
583,119212,0.80874,1.80089,0.74288,1.00319,0.74931,0.6406,0.70322,0.53941,0.74389,0.62161,0.67479,0.4463,0.87257,1.9288,0.80731,1.0535,0.000397,0.000397,0.000397
584,120047,0.8063,1.79742,0.73858,1.00279,0.748,0.64207,0.70316,0.53929,0.74231,0.6226,0.67478,0.44617,0.87273,1.92915,0.80775,1.05373,0.0003805,0.0003805,0.0003805
585,120879,0.80436,1.7946,0.73594,1.00371,0.74554,0.64375,0.70291,0.53901,0.73911,0.62406,0.67427,0.44617,0.87262,1.9293,0.80814,1.05401,0.000364,0.000364,0.000364
586,121710,0.8048,1.78725,0.73174,0.99996,0.74577,0.64464,0.70259,0.5387,0.73913,0.62356,0.6742,0.44603,0.8724,1.92997,0.80809,1.05414,0.0003475,0.0003475,0.0003475
587,122544,0.80108,1.78401,0.73384,1.00038,0.74675,0.64427,0.70262,0.53907,0.73872,0.62223,0.67422,0.44609,0.87244,1.93025,0.80819,1.05422,0.000331,0.000331,0.000331
588,123381,0.80111,1.77714,0.7283,0.99822,0.74606,0.64433,0.70278,0.53906,0.73961,0.62194,0.67429,0.44608,0.87247,1.93116,0.80839,1.05403,0.0003145,0.0003145,0.0003145
589,124214,0.79981,1.77533,0.72722,1.0011,0.7413,0.64623,0.70249,0.5392,0.73768,0.62323,0.67403,0.44619,0.87225,1.93186,0.80813,1.05419,0.000298,0.000298,0.000298
590,125044,0.80041,1.78117,0.72651,0.99908,0.74207,0.64554,0.7027,0.53928,0.73422,0.62802,0.67523,0.44639,0.87234,1.93302,0.80807,1.05427,0.0002815,0.0002815,0.0002815
591,125871,0.85048,1.84073,0.74549,1.04923,0.744,0.64708,0.70331,0.53945,0.73499,0.62815,0.67594,0.44666,0.87145,1.93095,0.80759,1.05338,0.000265,0.000265,0.000265
592,126693,0.84647,1.82329,0.73416,1.04905,0.74555,0.64581,0.70387,0.54002,0.73505,0.62866,0.67671,0.44691,0.87077,1.9295,0.8068,1.05288,0.0002485,0.0002485,0.0002485
593,127515,0.84773,1.82044,0.72632,1.04822,0.73849,0.64987,0.70428,0.5399,0.72811,0.63166,0.67676,0.44688,0.87037,1.92914,0.80597,1.05255,0.000232,0.000232,0.000232
594,128335,0.84218,1.81382,0.7203,1.04723,0.73626,0.65199,0.70453,0.54032,0.72696,0.63412,0.67705,0.4469,0.86974,1.92855,0.80573,1.05236,0.0002155,0.0002155,0.0002155
595,129158,0.84295,1.805,0.71292,1.04384,0.73285,0.65407,0.70496,0.54041,0.72329,0.63432,0.6768,0.4469,0.86924,1.92851,0.80541,1.05212,0.000199,0.000199,0.000199
596,129983,0.84091,1.79607,0.71227,1.04242,0.73332,0.65451,0.70515,0.54042,0.72363,0.63436,0.67718,0.44681,0.86881,1.92809,0.80556,1.0517,0.0001825,0.0001825,0.0001825
597,130806,0.83396,1.79029,0.70151,1.03793,0.73568,0.65384,0.70526,0.54034,0.72866,0.63367,0.67751,0.44675,0.86831,1.92805,0.80537,1.05133,0.000166,0.000166,0.000166
598,131633,0.83545,1.78618,0.69596,1.03935,0.73566,0.65331,0.70527,0.54058,0.72931,0.63366,0.67764,0.447,0.86818,1.92801,0.80556,1.05128,0.0001495,0.0001495,0.0001495
599,132456,0.82868,1.77543,0.69271,1.03761,0.7377,0.65185,0.70531,0.54037,0.73101,0.63321,0.67764,0.44711,0.86811,1.92891,0.80592,1.05123,0.000133,0.000133,0.000133
600,133279,0.82636,1.76715,0.68497,1.03595,0.73757,0.65104,0.70539,0.54025,0.73045,0.63212,0.67759,0.44705,0.86811,1.92943,0.80621,1.05131,0.0001165,0.0001165,0.0001165
