epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
541,392603,0.77664,1.73233,0.72983,0.99745,0.75253,0.65246,0.71367,0.54957,0.74887,0.62908,0.68524,0.45626,0.85096,1.87204,0.78756,1.05416,0.00109,0.00109,0.00109
542,393319,0.77615,1.73419,0.72907,0.99626,0.75205,0.65211,0.7136,0.54954,0.74923,0.63048,0.68528,0.45626,0.85091,1.87217,0.78746,1.0541,0.0010735,0.0010735,0.0010735
543,394034,0.7745,1.7307,0.72857,0.99655,0.75176,0.65351,0.71359,0.54952,0.74631,0.63191,0.68514,0.45629,0.85085,1.8727,0.78732,1.05388,0.001057,0.001057,0.001057
544,394750,0.77109,1.72739,0.72671,0.99649,0.75106,0.65336,0.71359,0.54973,0.74428,0.63384,0.68557,0.45652,0.85086,1.87308,0.78773,1.05348,0.0010405,0.0010405,0.0010405
545,395465,0.77147,1.72252,0.7219,0.99537,0.75064,0.65487,0.71386,0.54977,0.74293,0.63549,0.68584,0.45692,0.8508,1.87261,0.78757,1.05326,0.001024,0.001024,0.001024
546,396179,0.77561,1.73553,0.72289,0.99496,0.74651,0.65602,0.7138,0.54998,0.74243,0.63564,0.68595,0.45667,0.85092,1.87285,0.78738,1.05346,0.0010075,0.0010075,0.0010075
547,396894,0.77606,1.73417,0.72355,0.99696,0.743,0.657,0.71361,0.55011,0.73826,0.63703,0.68664,0.45688,0.85062,1.87243,0.78726,1.05348,0.000991,0.000991,0.000991
548,397611,0.7764,1.7281,0.72143,0.9971,0.74275,0.65794,0.71378,0.55034,0.73926,0.63573,0.68657,0.4569,0.85025,1.87228,0.78676,1.05343,0.0009745,0.0009745,0.0009745
549,398328,0.77407,1.72627,0.72257,0.99916,0.7435,0.65692,0.7137,0.55041,0.74747,0.63147,0.68654,0.45695,0.85011,1.87222,0.78601,1.05376,0.000958,0.000958,0.000958
550,399044,0.77085,1.72097,0.71681,0.9963,0.74379,0.65627,0.71324,0.55016,0.74716,0.63099,0.68605,0.45652,0.85022,1.87238,0.78606,1.05405,0.0009415,0.0009415,0.0009415
551,399760,0.7681,1.71402,0.71445,0.99403,0.7473,0.65373,0.71354,0.55032,0.74747,0.63091,0.68634,0.4568,0.85057,1.87277,0.78585,1.0544,0.000925,0.000925,0.000925
552,400476,0.77036,1.72133,0.71295,0.99256,0.74702,0.65339,0.71308,0.55031,0.74858,0.62954,0.68573,0.45646,0.85065,1.87343,0.78583,1.0544,0.0009085,0.0009085,0.0009085
553,401194,0.76909,1.70712,0.70902,0.99217,0.74885,0.65263,0.713,0.55037,0.74711,0.63138,0.68588,0.45609,0.85062,1.87348,0.78603,1.05404,0.000892,0.000892,0.000892
554,401912,0.76844,1.7047,0.70648,0.99106,0.7496,0.65259,0.71329,0.55055,0.7479,0.63161,0.68607,0.45621,0.85058,1.87374,0.78595,1.05391,0.0008755,0.0008755,0.0008755
555,402630,0.76628,1.70965,0.70694,0.9929,0.75029,0.6534,0.71338,0.55026,0.74867,0.63198,0.6865,0.45641,0.85076,1.87508,0.78576,1.05417,0.000859,0.000859,0.000859
556,403347,0.76601,1.70502,0.70512,0.99231,0.75251,0.65143,0.71414,0.55095,0.74837,0.63374,0.68777,0.45711,0.85054,1.87499,0.78534,1.05418,0.0008425,0.0008425,0.0008425
557,404064,0.76186,1.69935,0.70219,0.99049,0.74402,0.6583,0.71425,0.55089,0.74642,0.63458,0.68719,0.45727,0.85061,1.87512,0.78475,1.05398,0.000826,0.000826,0.000826
558,404780,0.76676,1.71099,0.70449,0.99273,0.74134,0.65937,0.71486,0.55169,0.74471,0.6351,0.68701,0.45787,0.85057,1.87506,0.78469,1.054,0.0008095,0.0008095,0.0008095
559,405496,0.7606,1.68716,0.69823,0.98841,0.73669,0.66246,0.71541,0.55217,0.74733,0.63361,0.68803,0.45834,0.85056,1.87515,0.78452,1.05411,0.000793,0.000793,0.000793
560,406212,0.76212,1.69738,0.69803,0.98854,0.74173,0.66194,0.71556,0.55229,0.74317,0.63645,0.68783,0.45831,0.85023,1.87537,0.78425,1.05363,0.0007765,0.0007765,0.0007765
561,406928,0.7594,1.68365,0.69212,0.98843,0.74475,0.65865,0.71573,0.55253,0.74121,0.63689,0.68788,0.45828,0.84993,1.87471,0.78431,1.05332,0.00076,0.00076,0.00076
562,407644,0.76184,1.69171,0.6946,0.98985,0.74236,0.65986,0.71561,0.55247,0.73914,0.63909,0.68843,0.45829,0.84964,1.87482,0.78451,1.05314,0.0007435,0.0007435,0.0007435
563,408361,0.75933,1.68506,0.69254,0.98801,0.74357,0.66021,0.71572,0.55249,0.7429,0.63815,0.68785,0.45828,0.84953,1.8745,0.7843,1.05308,0.000727,0.000727,0.000727
564,409079,0.75651,1.67668,0.68808,0.98624,0.74174,0.6604,0.71564,0.55186,0.73824,0.63999,0.68753,0.45805,0.84941,1.87443,0.78417,1.05268,0.0007105,0.0007105,0.0007105
565,409796,0.75964,1.6819,0.68988,0.98725,0.74736,0.65739,0.71575,0.55211,0.73824,0.63991,0.68823,0.45823,0.84893,1.87454,0.78415,1.05221,0.000694,0.000694,0.000694
566,410511,0.7576,1.68272,0.68686,0.98868,0.74299,0.66086,0.71601,0.55226,0.736,0.64173,0.68847,0.45852,0.84835,1.87377,0.78462,1.05198,0.0006775,0.0006775,0.0006775
567,411227,0.75429,1.67423,0.68154,0.98597,0.74568,0.66002,0.71595,0.55233,0.73775,0.63986,0.68865,0.45902,0.84831,1.87442,0.78441,1.05191,0.000661,0.000661,0.000661
568,411942,0.75236,1.66702,0.67987,0.98494,0.7516,0.65428,0.71616,0.55243,0.73865,0.63888,0.68857,0.45882,0.84849,1.87434,0.78462,1.05197,0.0006445,0.0006445,0.0006445
569,412659,0.75066,1.6683,0.67687,0.98336,0.75099,0.65571,0.71621,0.5524,0.74107,0.63819,0.68872,0.45863,0.84816,1.87448,0.78478,1.0518,0.000628,0.000628,0.000628
570,413375,0.75149,1.67273,0.67919,0.98369,0.75096,0.65674,0.71659,0.55252,0.74349,0.63639,0.68845,0.45866,0.84776,1.87388,0.78452,1.05159,0.0006115,0.0006115,0.0006115
571,414092,0.7504,1.6599,0.67377,0.98269,0.75792,0.65313,0.71675,0.55288,0.7434,0.63762,0.68925,0.45899,0.84788,1.87449,0.7847,1.05162,0.000595,0.000595,0.000595
572,414808,0.75015,1.66135,0.67301,0.98317,0.75963,0.65335,0.71655,0.55291,0.74509,0.63841,0.68856,0.45872,0.84786,1.87435,0.78457,1.05162,0.0005785,0.0005785,0.0005785
573,415524,0.74822,1.6508,0.66573,0.98081,0.75802,0.65416,0.71704,0.55325,0.74529,0.63893,0.68897,0.45899,0.84777,1.87449,0.78399,1.05129,0.000562,0.000562,0.000562
574,416241,0.7454,1.64877,0.66729,0.98257,0.75768,0.65539,0.7172,0.55328,0.74652,0.63861,0.68924,0.45929,0.8475,1.87519,0.78313,1.05102,0.0005455,0.0005455,0.0005455
575,416957,0.74732,1.64871,0.66762,0.98032,0.75142,0.659,0.71732,0.55315,0.74684,0.63914,0.68911,0.4595,0.84725,1.87586,0.78339,1.05049,0.000529,0.000529,0.000529
576,417674,0.7469,1.6468,0.66539,0.98272,0.74701,0.66223,0.71742,0.5532,0.74326,0.64071,0.68941,0.45953,0.84724,1.87722,0.78334,1.0505,0.0005125,0.0005125,0.0005125
577,418390,0.74618,1.64452,0.6626,0.98175,0.74979,0.65995,0.71742,0.55325,0.74757,0.64041,0.68981,0.45971,0.84701,1.87768,0.78367,1.05059,0.000496,0.000496,0.000496
578,419106,0.74239,1.63692,0.65741,0.97999,0.74737,0.66238,0.71728,0.55337,0.74501,0.6407,0.68959,0.45943,0.84658,1.87849,0.78414,1.05052,0.0004795,0.0004795,0.0004795
579,419823,0.73984,1.63173,0.65636,0.98071,0.74769,0.66099,0.71673,0.55338,0.7429,0.64197,0.68929,0.45942,0.84661,1.87922,0.78457,1.05056,0.000463,0.000463,0.000463
580,420538,0.74096,1.63403,0.65621,0.97874,0.74834,0.66111,0.71676,0.55355,0.7431,0.64135,0.68967,0.45949,0.84656,1.87952,0.78451,1.05058,0.0004465,0.0004465,0.0004465
581,421253,0.74316,1.63634,0.65429,0.97989,0.74797,0.66093,0.71686,0.55375,0.74162,0.64207,0.68938,0.45951,0.84637,1.87973,0.7847,1.05079,0.00043,0.00043,0.00043
582,421969,0.73766,1.62101,0.65119,0.97763,0.74518,0.66241,0.71667,0.55383,0.74177,0.64197,0.68954,0.45938,0.8465,1.88072,0.78516,1.05083,0.0004135,0.0004135,0.0004135
583,422685,0.73988,1.62809,0.64816,0.97557,0.74599,0.662,0.71712,0.55382,0.74521,0.63926,0.68961,0.45929,0.84656,1.88154,0.785,1.05064,0.000397,0.000397,0.000397
584,423401,0.73556,1.61957,0.64484,0.9758,0.7468,0.66143,0.71702,0.55379,0.74436,0.64028,0.6898,0.4593,0.84654,1.88156,0.78478,1.05046,0.0003805,0.0003805,0.0003805
585,424117,0.73348,1.61506,0.64103,0.97214,0.74759,0.66003,0.7169,0.55363,0.74466,0.63885,0.68965,0.45934,0.84652,1.88225,0.78481,1.05024,0.000364,0.000364,0.000364
586,424833,0.73525,1.61189,0.64228,0.97093,0.74815,0.65958,0.71653,0.55368,0.74603,0.63798,0.68949,0.45927,0.8466,1.88318,0.78514,1.05013,0.0003475,0.0003475,0.0003475
587,425549,0.73105,1.60546,0.63774,0.97582,0.74387,0.66275,0.71686,0.55377,0.74684,0.63777,0.6897,0.45943,0.84669,1.8842,0.78526,1.05009,0.000331,0.000331,0.000331
588,426265,0.7321,1.60311,0.63611,0.9735,0.7423,0.66324,0.71686,0.55368,0.74701,0.63741,0.68996,0.45956,0.84694,1.88472,0.78523,1.05031,0.0003145,0.0003145,0.0003145
589,426981,0.72926,1.59609,0.62919,0.97101,0.75838,0.65689,0.71748,0.55378,0.74807,0.63697,0.69027,0.45986,0.84703,1.88546,0.78536,1.05024,0.000298,0.000298,0.000298
590,427696,0.7274,1.59269,0.62977,0.97081,0.75686,0.6578,0.71722,0.55361,0.74744,0.63639,0.68995,0.45952,0.84714,1.88625,0.78587,1.05015,0.0002815,0.0002815,0.0002815
591,428397,0.81214,1.72971,0.68366,1.02917,0.7507,0.66149,0.7176,0.55341,0.74838,0.63829,0.69067,0.45996,0.84671,1.88656,0.78534,1.04893,0.000265,0.000265,0.000265
592,429096,0.81008,1.71541,0.6704,1.03066,0.75198,0.66082,0.71817,0.55407,0.75359,0.63682,0.69156,0.46055,0.84622,1.88526,0.78487,1.04837,0.0002485,0.0002485,0.0002485
593,429795,0.8077,1.70925,0.66466,1.02921,0.7562,0.65732,0.71862,0.55413,0.764,0.6294,0.69207,0.46044,0.84598,1.88499,0.78514,1.04775,0.000232,0.000232,0.000232
594,430494,0.80438,1.70058,0.65543,1.0299,0.75592,0.6594,0.71882,0.5542,0.76451,0.63026,0.69255,0.46035,0.84596,1.8852,0.78542,1.04763,0.0002155,0.0002155,0.0002155
595,431194,0.80335,1.69048,0.64993,1.02499,0.75364,0.66124,0.71908,0.55431,0.76653,0.63019,0.69309,0.46065,0.84593,1.88555,0.78597,1.04766,0.000199,0.000199,0.000199
596,431894,0.80092,1.68294,0.6456,1.02512,0.75189,0.66286,0.71877,0.55413,0.76695,0.63022,0.69252,0.4601,0.84566,1.88703,0.78626,1.04787,0.0001825,0.0001825,0.0001825
597,432593,0.79403,1.67547,0.63488,1.02046,0.75612,0.66067,0.71893,0.55386,0.76633,0.6308,0.69225,0.45955,0.84572,1.88854,0.78689,1.04804,0.000166,0.000166,0.000166
598,433292,0.79455,1.66983,0.63254,1.02536,0.75072,0.66547,0.71868,0.55341,0.75706,0.63458,0.69211,0.45942,0.8459,1.88997,0.78834,1.04883,0.0001495,0.0001495,0.0001495
599,433991,0.78726,1.66203,0.62575,1.02011,0.7487,0.66741,0.71854,0.5533,0.75658,0.63464,0.69159,0.45892,0.8457,1.89188,0.78958,1.04897,0.000133,0.000133,0.000133
600,434689,0.78606,1.65155,0.61774,1.0185,0.74943,0.665,0.71814,0.55301,0.75767,0.63448,0.69137,0.45875,0.8456,1.89299,0.79108,1.0491,0.0001165,0.0001165,0.0001165
